,title,sonnet_num,line,line_number_global,line_number,neg,neu,pos,compound,Verbs,Nouns,Adverbs,Corpus
1369,Sonnets,98.0,"Drawn after you, you pattern of all those.",1370.0,12,0.0,1.0,0.0,0.0,draw,pattern,,draw pattern 
1370,Sonnets,98.0,"Yet seem'd it winter still, and, you away,",1371.0,13,0.0,1.0,0.0,0.0,seem'd,winter,yet still away,seem d winter away 
1371,Sonnets,98.0,As with your shadow I with these did play.,1372.0,14,0.0,0.745,0.255,0.34,play,shadow,,shadow play 
1372,Sonnets,99.0,The forward violet thus did I chide:,1373.0,1,0.0,1.0,0.0,0.0,chide,violet,thus,forward violet chide 
1373,Sonnets,99.0,"Sweet thief, whence didst thou steal thy sweet that smells,",1374.0,2,0.355,0.323,0.323,-0.1531,steal smell,thief whence,,sweet thief didst thou steal thy sweet smell 
1374,Sonnets,99.0,If not from my love's breath? The purple pride,1375.0,3,0.0,0.769,0.231,0.34,,love breath pride,,love breath purple pride
1375,Sonnets,99.0,Which on thy soft cheek for complexion dwells,1376.0,4,0.136,0.864,0.0,-0.0258,,cheek complexion dwell,,thy soft cheek complexion dwell
1376,Sonnets,99.0,In my love's veins thou hast too grossly dy'd.,1377.0,5,0.192,0.808,0.0,-0.2263,dy'd,love vein,too grossly,love vein thou hast grossly dy d 
1377,Sonnets,99.0,"The lily I condemned for thy hand,",1378.0,6,0.287,0.396,0.317,0.0772,condemn,lily hand,,lily condemn thy hand 
1378,Sonnets,99.0,And buds of marjerom had stol'n thy hair;,1379.0,7,0.0,1.0,0.0,0.0,stol'n,bud hair,,bud marjerom stol n thy hair 
1379,Sonnets,99.0,"The roses fearfully on thorns did stand,",1380.0,8,0.348,0.652,0.0,-0.4939,stand,rose thorn,fearfully,rose fearfully thorn stand 
1380,Sonnets,99.0,"One blushing shame, another white despair;",1381.0,9,0.574,0.426,0.0,-0.6597,blush,shame despair,,blush shame white despair 
1381,Sonnets,99.0,"A third, nor red nor white, had stol'n of both,",1382.0,10,0.0,1.0,0.0,0.0,,stol'n,, red white stol n 
1382,Sonnets,99.0,"And to his robb'ry had annex'd thy breath,",1383.0,11,0.0,1.0,0.0,0.0,,robb'ry annex'd breath,,robb ry annex d thy breath 
1383,Sonnets,99.0,But for his theft in pride of all his growth,1384.0,12,0.0,0.552,0.448,0.7579,,theft pride growth,,theft pride growth
1384,Sonnets,99.0,A vengeful canker eat him up to death.,1385.0,13,0.394,0.606,0.0,-0.5994,eat,canker death,,vengeful canker eat death 
1385,Sonnets,99.0,"More flowers I noted, yet I none could see",1386.0,14,0.0,1.0,0.0,0.0,note could see,flower none,,flower note 
1386,Sonnets,99.0,But sweet or color it had stol'n from thee.,1387.0,15,0.0,0.667,0.333,0.6124,stol'n,color,,sweet color stol n thee 
1387,Sonnets,100.0,"Where art thou, Muse, that thou forget'st so long",1388.0,1,0.0,1.0,0.0,0.0,,art,where so long,art thou Muse thou forget st long
1388,Sonnets,100.0,To speak of that which gives thee all thy might?,1389.0,2,0.0,1.0,0.0,0.0,speak give,might,,speak give thee thy 
1389,Sonnets,100.0,"Spend'st thou thy fury on some worthless song,",1390.0,3,0.524,0.476,0.0,-0.765,,fury song,,Spend st thou thy fury worthless song 
1390,Sonnets,100.0,Dark'ning thy pow'r to lend base subjects light?,1391.0,4,0.0,1.0,0.0,0.0,dark'ne lend,thy pow'r base subject light,,dark ne thy pow r lend base subject light 
1391,Sonnets,100.0,"Return, forgetful Muse, and straight redeem",1392.0,5,0.263,0.5,0.237,-0.0516,,return muse redeem,,return forgetful muse straight redeem
1392,Sonnets,100.0,In gentle numbers time so idly spent;,1393.0,6,0.0,0.674,0.326,0.4404,spend,number time,so idly,gentle number time idly spend 
1393,Sonnets,100.0,"Sing to the ear that doth thy lays esteem,",1394.0,7,0.0,1.0,0.0,0.0,sing esteem,ear doth lay,,sing ear doth thy lay esteem 
1394,Sonnets,100.0,And gives thy pen both skill and argument.,1395.0,8,0.263,0.737,0.0,-0.3612,give,pen skill argument,,give thy pen skill argument 
1395,Sonnets,100.0,"Rise, resty Muse, my love's sweet face survey,",1396.0,9,0.0,0.7,0.3,0.4588,rise,resty love face survey,,rise resty Muse love sweet face survey 
1396,Sonnets,100.0,If Time have any wrinkle graven there;,1397.0,10,0.241,0.759,0.0,-0.2263,grave,wrinkle,there,Time wrinkle grave 
1397,Sonnets,100.0,"If any, be a satire to decay,",1398.0,11,0.351,0.649,0.0,-0.4019,decay,satire,, satire decay 
1398,Sonnets,100.0,And make Time's spoils despised every where.,1399.0,12,0.31,0.69,0.0,-0.4019,make despise,spoil,where,Time spoil despise 
1399,Sonnets,100.0,"Give my love fame faster than Time wastes life,",1400.0,13,0.0,0.496,0.504,0.7964,give waste,love fame life,faster,love fame faster Time waste life 
1400,Sonnets,100.0,So thou prevent'st his scythe and crooked knife.,1401.0,14,0.0,1.0,0.0,0.0,prevent'st,scythe knife,so,thou prevent st scythe crooked knife 
1401,Sonnets,101.0,"O truant Muse, what shall be thy amends",1402.0,1,0.0,1.0,0.0,0.0,shall,amend,,o truant Muse shall thy amend
1402,Sonnets,101.0,For thy neglect of truth in beauty dy'd?,1403.0,2,0.213,0.355,0.433,0.4767,,neglect truth beauty dy'd,,thy neglect truth beauty dy d 
1403,Sonnets,101.0,Both truth and beauty on my love depends;,1404.0,3,0.0,0.327,0.673,0.8834,depend,truth beauty love,,truth beauty love depend 
1404,Sonnets,101.0,"So dost thou too, and therein dignified.",1405.0,4,0.0,0.652,0.348,0.4939,dost,,too therein,dost thou dignified 
1405,Sonnets,101.0,"Make answer, Muse, wilt thou not haply say,",1406.0,5,0.0,1.0,0.0,0.0,make wilt say,answer,haply,answer Muse wilt thou haply 
1406,Sonnets,101.0,"""Truth needs no color with his color fix'd,",1407.0,6,0.21,0.571,0.219,0.0258,need,truth color color fix'd,, truth need color color fix d 
1407,Sonnets,101.0,"Beauty no pencil, beauty's truth to lay;",1408.0,7,0.179,0.325,0.496,0.5994,lay,beauty pencil beauty truth,,beauty pencil beauty truth lay 
1408,Sonnets,101.0,"But best is best, if never intermix'd""?",1409.0,8,0.0,0.301,0.699,0.9274,intermix'd,,never,good good intermix d 
1409,Sonnets,101.0,"Because he needs no praise, wilt thou be dumb?",1410.0,9,0.364,0.397,0.238,-0.2263,need wilt,praise,,need praise wilt thou dumb 
1410,Sonnets,101.0,"Excuse not silence so, for't lies in thee",1411.0,10,0.297,0.578,0.125,-0.4173,excuse silence,for't lie,so,excuse silence for t lie thee
1411,Sonnets,101.0,"To make him much outlive a gilded tomb,",1412.0,11,0.0,1.0,0.0,0.0,make gild,tomb,much,outlive gild tomb 
1412,Sonnets,101.0,And to be prais'd of ages yet to be.,1413.0,12,0.0,1.0,0.0,0.0,,prais'd age,yet,prais d age 
1413,Sonnets,101.0,"Then do thy office, Muse; I teach thee how",1414.0,13,0.0,1.0,0.0,0.0,teach,office,then how,thy office Muse teach thee
1414,Sonnets,101.0,"To make him seem long hence, as he shows now.",1415.0,14,0.0,1.0,0.0,0.0,make seem show,,long hence now,long show 
1415,Sonnets,102.0,"My love is strength'ned, though more weak in seeming,",1416.0,1,0.222,0.486,0.292,0.2516,strength'ne,love seeming,more,love strength ne weak 
1416,Sonnets,102.0,"I love not less, though less the show appear;",1417.0,2,0.0,0.625,0.375,0.6369,love appear,show,less,love appear 
1417,Sonnets,102.0,That love is merchandiz'd whose rich esteeming,1418.0,3,0.0,0.391,0.609,0.8316,,love esteeming,,love merchandiz d rich esteeming
1418,Sonnets,102.0,The owner's tongue doth publish every where.,1419.0,4,0.0,1.0,0.0,0.0,,owner tongue doth publish,where,owner tongue doth publish 
1419,Sonnets,102.0,"Our love was new, and then but in the spring,",1420.0,5,0.0,0.776,0.224,0.3818,,love spring,then,love new spring 
1420,Sonnets,102.0,"When I was wont to greet it with my lays,",1421.0,6,0.197,0.803,0.0,-0.2411,will greet,lay,when,will not greet lay 
1421,Sonnets,102.0,"As Philomel in summer's front doth sing,",1422.0,7,0.0,1.0,0.0,0.0,,summer doth sing,,Philomel summer doth sing 
1422,Sonnets,102.0,And stops her pipe in growth of riper days:,1423.0,8,0.143,0.625,0.232,0.25,stop,pipe growth riper day,,stop pipe growth riper day 
1423,Sonnets,102.0,Not that the summer is less pleasant now,1424.0,9,0.0,0.7,0.3,0.4601,,summer,less now,summer pleasant
1424,Sonnets,102.0,"Than when her mournful hymns did hush the night,",1425.0,10,0.245,0.755,0.0,-0.3818,hush,hymn night,when,mournful hymn hush night 
1425,Sonnets,102.0,"But that wild music burdens every bough,",1426.0,11,0.351,0.649,0.0,-0.5023,,music burden bough,,wild music burden bough 
1426,Sonnets,102.0,And sweets grown common lose their dear delight.,1427.0,12,0.165,0.244,0.591,0.7906,grow lose,sweet delight,,sweet grow common lose dear delight 
1427,Sonnets,102.0,"Therefore like her, I sometime hold my tongue,",1428.0,13,0.0,0.706,0.294,0.3612,hold,tongue,therefore sometime,like hold tongue 
1428,Sonnets,102.0,Because I would not dull you with my song.,1429.0,14,0.0,0.756,0.244,0.3089,would dull,song,,dull song 
1429,Sonnets,103.0,"Alack, what poverty my Muse brings forth,",1430.0,1,0.355,0.645,0.0,-0.5106,bring,poverty,,Alack poverty Muse bring forth 
1430,Sonnets,103.0,"That having such a scope to show her pride,",1431.0,2,0.0,0.745,0.255,0.34,have show,scope pride,,have scope pride 
1431,Sonnets,103.0,The argument all bare is of more worth,1432.0,3,0.234,0.561,0.205,-0.079,,argument,,argument bare worth
1432,Sonnets,103.0,Than when it hath my added praise beside.,1433.0,4,0.0,0.66,0.34,0.5574,hath add,praise,when beside,hath add praise 
1433,Sonnets,103.0,"O, blame me not if I no more can write!",1434.0,5,0.232,0.604,0.163,-0.2033,blame can write,,no more,o blame write 
1434,Sonnets,103.0,"Look in your glass, and there appears a face",1435.0,6,0.0,1.0,0.0,0.0,look appear,glass face,,look glass appear face
1435,Sonnets,103.0,"That overgoes my blunt invention quite,",1436.0,7,0.0,1.0,0.0,0.0,overgoe,invention,quite,overgoe blunt invention 
1436,Sonnets,103.0,"Dulling my lines, and doing me disgrace.",1437.0,8,0.515,0.485,0.0,-0.6486,dull do disgrace,line,,dull line disgrace 
1437,Sonnets,103.0,"Were it not sinful then, striving to mend,",1438.0,9,0.0,0.705,0.295,0.4449,strive mend,,then,sinful strive mend 
1438,Sonnets,103.0,To mar the subject that before was well?,1439.0,10,0.0,0.769,0.231,0.2732,mar,subject,before,mar subject 
1439,Sonnets,103.0,For to no other pass my verses tend,1440.0,11,0.239,0.761,0.0,-0.296,pass,verse tend,,pass verse tend
1440,Sonnets,103.0,Than of your graces and your gifts to tell;,1441.0,12,0.0,0.755,0.245,0.3818,tell,grace gift,,grace gift tell 
1441,Sonnets,103.0,"And more, much more than in my verse can sit,",1442.0,13,0.0,1.0,0.0,0.0,can sit,verse,much, verse sit 
1442,Sonnets,103.0,"Your own glass shows you, when you look in it.",1443.0,14,0.0,1.0,0.0,0.0,show look,glass,when,glass show look 
1443,Sonnets,104.0,"To me, fair friend, you never can be old,",1444.0,1,0.0,0.56,0.44,0.6705,can,friend,never, fair friend old 
1444,Sonnets,104.0,"For as you were when first your eye I ey'd,",1445.0,2,0.0,1.0,0.0,0.0,ey'd,eye,when first,eye ey d 
1445,Sonnets,104.0,Such seems your beauty still. Three winters cold,1446.0,3,0.0,0.648,0.352,0.5859,seem,beauty winter,still,beauty winter cold
1446,Sonnets,104.0,"Have from the forests shook three summers' pride,",1447.0,4,0.143,0.612,0.245,0.25,shake,forest summer pride,,forest shake summer pride 
1447,Sonnets,104.0,Three beauteous springs to yellow autumn turn'd,1448.0,5,0.0,0.632,0.368,0.5423,,spring autumn turn'd,,beauteous spring yellow autumn turn d
1448,Sonnets,104.0,"In process of the seasons have I seen,",1449.0,6,0.0,1.0,0.0,0.0,see,process season,,process season see 
1449,Sonnets,104.0,"Three April perfumes in three hot Junes burn'd,",1450.0,7,0.0,1.0,0.0,0.0,,perfume,,April perfume hot Junes burn d 
1450,Sonnets,104.0,"Since first I saw you fresh, which yet are green.",1451.0,8,0.0,0.777,0.223,0.3182,see,,first yet,see fresh green 
1451,Sonnets,104.0,"Ah, yet doth beauty, like a dial hand,",1452.0,9,0.0,0.296,0.704,0.8591,,doth beauty hand,,ah doth beauty like dial hand 
1452,Sonnets,104.0,"Steal from his figure, and no pace perceiv'd,",1453.0,10,0.474,0.526,0.0,-0.6597,steal,figure pace perceiv'd,,steal figure pace perceiv d 
1453,Sonnets,104.0,"So your sweet hue, which methinks still doth stand,",1454.0,11,0.0,0.709,0.291,0.507,methink,hue stand,so still,sweet hue methink doth stand 
1454,Sonnets,104.0,"Hath motion, and mine eye may be deceiv'd;",1455.0,12,0.0,1.0,0.0,0.0,may,motion eye,,Hath motion eye deceiv d 
1455,Sonnets,104.0,"For fear of which, hear this, thou age unbred:",1456.0,13,0.286,0.714,0.0,-0.4939,hear unbre,fear,,fear hear thou age unbre 
1456,Sonnets,104.0,Ere you were born was beauty's summer dead.,1457.0,14,0.381,0.619,0.0,-0.6486,bear,beauty summer,,Ere bear beauty summer dead 
1457,Sonnets,105.0,"Let not my love be call'd idolatry,",1458.0,1,0.36,0.64,0.0,-0.5216,let call'd,love idolatry,,let love call d idolatry 
1458,Sonnets,105.0,"Nor my beloved as an idol show,",1459.0,2,0.311,0.689,0.0,-0.4023,,idol show,,beloved idol 
1459,Sonnets,105.0,Since all alike my songs and praises be,1460.0,3,0.0,0.673,0.327,0.5267,,song praise,alike,alike song praise
1460,Sonnets,105.0,"To one, of one, still such, and ever so.",1461.0,4,0.0,1.0,0.0,0.0,,,still ever so, 
1461,Sonnets,105.0,"Kind is my love to-day, to-morrow kind,",1462.0,5,0.0,0.267,0.733,0.9001,,love day morrow kind,,Kind love day morrow kind 
1462,Sonnets,105.0,"Still constant in a wondrous excellence,",1463.0,6,0.0,0.494,0.506,0.6249,,excellence,still,constant wondrous excellence 
1463,Sonnets,105.0,"Therefore my verse, to constancy confin'd,",1464.0,7,0.0,1.0,0.0,0.0,constancy,verse confin'd,therefore,verse constancy confin d 
1464,Sonnets,105.0,"One thing expressing, leaves out difference.",1465.0,8,0.0,1.0,0.0,0.0,express leave,thing difference,,thing express leave difference 
1465,Sonnets,105.0,"""Fair,"" ""kind,"" and ""true"" is all my argument,",1466.0,9,0.263,0.737,0.0,-0.3612,,argument,, fair kind true argument 
1466,Sonnets,105.0,"""Fair,"" ""kind,"" and ""true"" varying to other words,",1467.0,10,0.0,1.0,0.0,0.0,,varying word,, fair kind true varying word 
1467,Sonnets,105.0,"And in this change is my invention spent,",1468.0,11,0.0,1.0,0.0,0.0,spend,change invention,,change invention spend 
1468,Sonnets,105.0,"Three themes in one, which wondrous scope affords.",1469.0,12,0.0,1.0,0.0,0.0,,theme scope afford,,theme wondrous scope afford 
1469,Sonnets,105.0,"""Fair,"" ""kind,"" and ""true"" have often liv'd alone,",1470.0,13,0.222,0.778,0.0,-0.25,,liv'd,often alone, fair kind true liv d 
1470,Sonnets,105.0,Which three till now never kept seat in one.,1471.0,14,0.0,1.0,0.0,0.0,keep,seat,now never,till keep seat 
1471,Sonnets,106.0,When in the chronicle of wasted time,1472.0,1,0.348,0.652,0.0,-0.4939,waste,chronicle time,when,chronicle waste time
1472,Sonnets,106.0,"I see descriptions of the fairest wights,",1473.0,2,0.0,1.0,0.0,0.0,see,description wight,,description fair wight 
1473,Sonnets,106.0,And beauty making beautiful old rhyme,1474.0,3,0.0,0.342,0.658,0.8271,make,beauty rhyme,,beauty make beautiful old rhyme
1474,Sonnets,106.0,"In praise of ladies dead and lovely knights,",1475.0,4,0.257,0.299,0.443,0.4767,,praise lady knight,,praise lady dead lovely knight 
1475,Sonnets,106.0,"Then in the blazon of sweet beauty's best,",1476.0,5,0.0,0.455,0.545,0.802,,blazon beauty,then,blazon sweet beauty good 
1476,Sonnets,106.0,"Of hand, of foot, of lip, of eye, of brow,",1477.0,6,0.0,0.738,0.262,0.4939,,hand foot lip eye brow,,hand foot lip eye brow 
1477,Sonnets,106.0,I see their antique pen would have express'd,1478.0,7,0.0,1.0,0.0,0.0,see would,pen,,antique pen express d
1478,Sonnets,106.0,Even such a beauty as you master now.,1479.0,8,0.0,0.612,0.388,0.5859,master,beauty,even now,beauty master 
1479,Sonnets,106.0,So all their praises are but prophecies,1480.0,9,0.0,0.72,0.28,0.3252,,praise prophecy,,praise prophecy
1480,Sonnets,106.0,"Of this our time, all you prefiguring,",1481.0,10,0.0,1.0,0.0,0.0,prefigure,time,,time prefigure 
1481,Sonnets,106.0,"And for they look'd but with divining eyes,",1482.0,11,0.0,0.749,0.251,0.3291,look'd divine,eye,,look d divine eye 
1482,Sonnets,106.0,They had not still enough your worth to sing:,1483.0,12,0.0,0.808,0.192,0.2263,sing,worth,still enough,worth sing 
1483,Sonnets,106.0,For we which now behold these present days,1484.0,13,0.0,1.0,0.0,0.0,behold,day,now,behold present day
1484,Sonnets,106.0,"Have eyes to wonder, but lack tongues to praise.",1485.0,14,0.199,0.471,0.33,0.4497,wonder praise,eye lack tongue,,eye wonder lack tongue praise 
1485,Sonnets,107.0,"Not mine own fears, nor the prophetic soul",1486.0,1,0.0,0.75,0.25,0.3252,,fear soul,,fear prophetic soul
1486,Sonnets,107.0,"Of the wide world, dreaming on things to come,",1487.0,2,0.0,1.0,0.0,0.0,dream come,world thing,,wide world dream thing come 
1487,Sonnets,107.0,"Can yet the lease of my true love control,",1488.0,3,0.0,0.5,0.5,0.7906,Can,lease love control,yet,lease true love control 
1488,Sonnets,107.0,Suppos'd as forfeit to a confin'd doom.,1489.0,4,0.351,0.649,0.0,-0.4019,,forfeit doom,,Suppos d forfeit confin d doom 
1489,Sonnets,107.0,"The mortal moon hath her eclipse endur'd,",1490.0,5,0.0,1.0,0.0,0.0,hath,moon eclipse endur'd,,mortal moon hath eclipse endur d 
1490,Sonnets,107.0,"And the sad augurs mock their own presage,",1491.0,6,0.496,0.504,0.0,-0.7096,mock,augur presage,,sad augur mock presage 
1491,Sonnets,107.0,"Incertainties now crown themselves assur'd,",1492.0,7,0.0,1.0,0.0,0.0,crown,incertaintie,now,incertaintie crown assur d 
1492,Sonnets,107.0,And peace proclaims olives of endless age.,1493.0,8,0.0,0.632,0.368,0.5423,proclaim,peace olive age,,peace proclaim olive endless age 
1493,Sonnets,107.0,Now with the drops of this most balmy time,1494.0,9,0.0,1.0,0.0,0.0,,drop time,now most,drop balmy time
1494,Sonnets,107.0,"My love looks fresh, and Death to me subscribes,",1495.0,10,0.238,0.366,0.396,0.3818,look subscribe,love death,,love look fresh death subscribe 
1495,Sonnets,107.0,"Since spite of him I'll live in this poor rhyme,",1496.0,11,0.468,0.532,0.0,-0.792,will live,spite rhyme,,spite live poor rhyme 
1496,Sonnets,107.0,While he insults o'er dull and speechless tribes;,1497.0,12,0.478,0.522,0.0,-0.6705,insult o'er,tribe,,insult o er dull speechless tribe 
1497,Sonnets,107.0,"And thou in this shalt find thy monument,",1498.0,13,0.0,1.0,0.0,0.0,find,shalt monument,,thou shalt find thy monument 
1498,Sonnets,107.0,When tyrants' crests and tombs of brass are spent.,1499.0,14,0.0,1.0,0.0,0.0,spend,tyrant crest tomb brass,when,tyrant crest tomb brass spend 
1499,Sonnets,108.0,What's in the brain that ink may character,1500.0,1,0.0,1.0,0.0,0.0,may character,brain ink,,brain ink character
1500,Sonnets,108.0,Which hath not figur'd to thee my true spirit?,1501.0,2,0.0,0.609,0.391,0.5423,hath thee,spirit,,hath figur d thee true spirit 
